x,y,theta
1.0003633692663823,2.9995650334213164,-1.2045102621316446e-05
1.0003639520683694,2.999564050310704,-1.2044391778487402e-05
1.0003651224087757,2.999563497128497,-1.2142661993785915e-05
1.0003658265902897,2.9995618148504604,-1.2107115945958509e-05
1.0003680125932057,2.9995605620904757,-1.227526728436737e-05
1.000368716697789,2.999559661834526,-1.2294577820481962e-05
1.0003698987344112,2.999558316709538,-1.2338656544319566e-05
1.000370649379684,2.9995574231237976,-1.236388623654386e-05
1.0003703537975928,2.999556439141715,-1.2260232762739716e-05
1.0003725655504365,2.9995551305844037,-1.2427483400800938e-05
1.000372829656914,2.9995536440034183,-1.2354124548030784e-05
1.0003740919921695,2.999552180377584,-1.239929419127875e-05
1.000375617269535,2.9995515133407586,-1.2531145994199051e-05
1.0003753219133544,2.9995505252141785,-1.2427230431322239e-05
1.0003770918928923,2.9995489402548663,-1.2523345335524486e-05
1.0003781021272997,2.9995484099485976,-1.2604464577181699e-05
1.0003783500871268,2.999546928562733,-1.2529581138454063e-05
1.0003793835175718,2.999545886095451,-1.257748649541315e-05
1.0003803480635804,2.9995453466367876,-1.2652611816543783e-05
1.0003810182143587,2.999543759845384,-1.2619782801703864e-05
1.0003831926179059,2.99954251555573,-1.2787162631644503e-05
1.000382906420793,2.999541517317102,-1.2683613786923536e-05
1.0003840326913003,2.99954017093329,-1.2721071827703794e-05
1.0003851745911858,2.9995391371700295,-1.278229142093193e-05
1.0003860016759776,2.9995379148725227,-1.2793413644407476e-05
1.0003877496484062,2.9995370952534204,-1.2940638835667903e-05
1.0003888762774225,2.9995357519526453,-1.2978355546144935e-05
1.0003889992259898,2.9995350936402354,-1.2946574185990242e-05
1.0003906512753247,2.9995334830784057,-1.3027078926974884e-05
1.0003908476281158,2.9995320688681044,-1.2950868583661041e-05
1.0003924403631836,2.999530984687003,-1.3061351445575769e-05
1.00039353806619,2.999530027530557,-1.3122767951512265e-05
1.0003945752208632,2.9995289810149073,-1.3170824718855583e-05
1.0003942879848295,2.999527984853332,-1.3067304978298138e-05
1.0003954630276666,2.99952741037787,-1.3164623373918021e-05
1.0003957973014297,2.999526191185522,-1.311824792565866e-05
1.0003976071856435,2.999525376403507,-1.3273058950158426e-05
1.000397561847612,2.9995244909426013,-1.3205636058832873e-05
1.0003980674090436,2.9995234908136537,-1.3194688370743471e-05
1.0003988413627543,2.9995225686303506,-1.3220641195688135e-05
1.0004002507525616,2.9995219576355407,-1.334284207421546e-05
1.0004003469255809,2.9995207750510477,-1.3271150751392762e-05
1.0004021464432504,2.9995195671654082,-1.3397170599838161e-05
1.0004026367576577,2.999518059481056,-1.3348834835558178e-05
1.0004042350978475,2.99951717590494,-1.3474042419914258e-05
1.0004051849720952,2.9995159359320596,-1.3498306493164881e-05
1.0004061011496979,2.9995150826425205,-1.354574825057633e-05
1.000406667266239,2.999513595131472,-1.3507706109694452e-05
1.0004072108378683,2.9995126255369624,-1.3503352823018867e-05
1.0004083493147695,2.9995112640330097,-1.3541179462950327e-05
1.0004087250379372,2.9995108185655157,-1.3553933839449718e-05
1.0004102430731074,2.99950901411736,-1.360514094611578e-05
1.0004116377962387,2.999507873663795,-1.3688481877549589e-05
1.0004121307086922,2.9995067719813915,-1.3668931374388763e-05
1.0004143471372096,2.9995054786336466,-1.3837776952296848e-05
1.0004150464345154,2.9995045672890694,-1.3855747257984801e-05
1.0004151924518143,2.9995031339025315,-1.3772306585113663e-05
1.0004163474982264,2.999501761919055,-1.381133849637231e-05
1.0004174838684,2.9995004140345314,-1.3849873592874955e-05
1.0004192913992886,2.999499599986236,-1.4004450381854858e-05
1.0004200570799384,2.99949822237297,-1.3997490368733464e-05
1.0004212283689553,2.999496178651093,-1.3991308687455492e-05
1.0004217169738614,2.9994953876912986,-1.3993049325422588e-05
1.0004228128807418,2.9994942673873894,-1.4042808306524743e-05
1.0004236992725812,2.999493031467751,-1.4059922744447148e-05
1.0004246564505768,2.999492070290503,-1.410459676431944e-05
1.0004266595104256,2.999490850038922,-1.425357700030053e-05
1.0004279014430504,2.9994891092151317,-1.4276914157174169e-05
1.0004278926757142,2.9994880430934083,-1.4201112112588486e-05
1.000429037942063,2.9994866831690605,-1.4239844344565743e-05
1.0004299030582755,2.999485803451718,-1.4279450688770045e-05
1.0004320016893926,2.9994845007157727,-1.4433835162253084e-05
1.0004327739588437,2.999483579644262,-1.4459668729371911e-05
1.0004339086830467,2.999482236048856,-1.4498312106869838e-05
1.0004346968474245,2.999481298822487,-1.4524873938937011e-05
1.0004352146721527,2.999479435815461,-1.4454848714651226e-05
1.0004365744569244,2.9994782341580635,-1.4529801115048567e-05
1.0004381294921862,2.9994772230288826,-1.4640979936031453e-05
1.0004386207015201,2.999476457122023,-1.4644783855988255e-05
1.0004397355929466,2.9994750929966,-1.4679664818384488e-05
1.0004407858075415,2.9994740636838317,-1.473045388661335e-05
1.0004416656751152,2.9994724933439945,-1.4723351484446958e-05
1.00044344838167,2.9994709051343573,-1.4820716183305862e-05
1.0004445850178096,2.999469551477592,-1.4858877632140146e-05
