X,Y
1.6300484514733693,1.6944996672287935
1.6300500107211633,1.7258612676519116
1.6300516565400869,1.7585400537384248
1.6300533028576325,1.7926419886020513
1.6300551021706782,1.8282845991502976
1.6300569924953343,1.8655979725050102
1.63005891060222,1.904726824716617
1.6300609329015292,1.9458328426974922
1.6300631173360451,1.9890970045960903
1.6300653716921416,2.034722360168779
1.6300677902397007,2.0829381026668794
1.6300703383060113,2.134003359910816
1.6300730362419835,2.1882126247689593
2.4069697118977116,3.6851394570471925
2.3429123087329833,3.685140204137083
2.2800041624016614,3.6851409149897454
2.218177084472517,3.685141511653746
2.1573666417333985,3.6851421899444614
2.0975116640717126,3.6851430289724347
2.038553809253911,3.6851435576348113
1.9804379679633666,3.6851442804560377
1.923111276637158,3.685144894966021
1.8665234369449384,3.685145567042921
1.8106262351160032,3.6851462036356573
1.7553735036581548,3.6851468211284657
1.7007209187682453,3.6851474555919266
1.6466258156001001,3.685148057164411
1.5930471402044555,3.6851488318204555
1.539945097523662,3.6851494217707605
1.4872812992688884,3.6851499184506418
1.435018529513484,3.68515048884951
1.3831205980147625,3.6851512181028525
1.3315521762412152,3.6851517056441767
1.2802789213228225,3.6851522991370707
1.2292671703116602,3.6851529767465996
1.1784838868948906,3.68515339006399
1.1278967165858966,3.685154089973547
1.077473682951008,3.6851546682070504
1.0271832740727438,3.6851552083200394
0.9769943015677717,3.685155837263065
0.9268758085097252,3.6851562678572773
0.8767970352809292,3.6851570041095236
0.8267272980085097,3.6851574436677206
0.7766359460395001,3.6851580271163518
0.7264922746105039,3.6851585682148706
0.6762654428947649,3.6851592012617167
0.6259244100569141,3.6851598933080316
0.5754378743487476,3.685160428909697
0.524774157178139,3.6851608641727656
0.47390110256016005,3.6851614977585263
0.47997403619629814,3.312493643353751
0.4402097459285454,3.283705582285205
0.3970679302288338,3.2768131236167064
0.34919503560026666,3.2924871737260055
0.21523033938743386,3.685164508514758
0.16239135677703742,3.6851650672434704
0.10909845622346159,3.6851657967542066
0.05531280671381322,3.6851663153569567
0.007520397758209119,3.6634720153765175
0.007519041776341329,3.4932359425926665
0.007517922078567052,3.340648178469595
0.007516836064688448,3.2030199759450686
0.007515853358669444,3.0781811768006935
0.007514956030930775,2.9643616598850326
0.007514175810570345,2.860102910576832
0.007513432365928163,2.7641926614126304
0.007512728135572688,2.6756146224714064
0.007512055602888035,2.5935105544187893
0.00751149113563887,2.5171504870548125
0.00751090648571473,2.445910120304203
0.007510402786314985,2.3792516130804633
0.007509951128602088,2.316709669042977
0.007509446256176333,2.2578796232643845
0.007509005891555898,2.202407389871742
0.007508657200156699,2.1499822265986337
0.007508273426390821,2.1003303919618026
0.0075078632414615765,2.05320938600428
0.00750752185078607,2.0084036481131493
0.007507160654315892,1.9657212512989966
0.007506849199777288,1.9249903134372626
0.0075066120282401005,1.8860566669971068
0.007506296803471479,1.8487817810546674
0.007506030594335411,1.8130402980261384
0.007505724348329523,1.77871902219972
0.007505479820384298,1.7457150401709505
0.007505270773364048,1.7139348852442382
0.007505036553424604,1.6832933756175712
0.0075048000760562505,1.653712587643835
0.007504535351835706,1.625121204721447
0.007504359499624358,1.5974536441196983
0.007504089746476539,1.5706498612775213
0.00750390716820748,1.5446542094664386
0.007503744874824636,1.519415523678978
0.007503506533845905,1.4948864958758978
0.00750334309862033,1.4710230929349475
0.007503118656831065,1.4477846538839865
0.00750303199289537,1.425133120878992
0.007502832764577083,1.403033354744841
0.007502599118510922,1.3814523354722086
0.0075024823217050285,1.3603591555098409
0.007502297126301349,1.3397250876732616
0.007502184494384334,1.3195229899844296
0.007502030072080279,1.2997275157842858
0.007501858136419792,1.2803147348250394
0.007501730574344445,1.261262075577195
0.00750154301056849,1.2425483153953067
0.0075014133534831995,1.224153276289779
0.007501282970766354,1.2060579330781063
0.007501163421783974,1.1882442027354558
0.007501015724135196,1.17069492183732
0.007500852857811324,1.1533937292241043
0.0075007404968109315,1.136325004333039
0.007500577469585434,1.1194738870787226
0.007500496020757974,1.1028260736297537
0.007500369432089649,1.086367938371295
0.007500223029750175,1.0700863413986395
0.007500087000911537,1.053968637599495
0.0074999633488808115,1.0380026431388254
0.00749985316902424,1.022176586955309
0.0074997293397379705,1.0064790795200715
0.007499628291857796,0.9908990574172326
0.007499452839274112,0.97542579145732
0.007499362049473879,0.9600487809877434
0.0074992260237426445,0.9447578250679197
0.007499138492104596,0.9295429045086177
0.0074989907122430255,0.9143942204074056
0.007498872924644795,0.8993021144228528
0.007498768493479524,0.8842570832448776
0.00749866341433747,0.8692497389490258
0.007498539344614197,0.8542707858217633
0.007498427778930061,0.8393109957717046
0.00749828703562172,0.8243611900738237
0.008748492311601797,2.8216411542841553
0.008748877515694864,2.8067132261616865
0.008749327100064375,2.7917753405002252
0.00874970280495957,2.776818327203148
0.008750149935500384,2.7618329798388017
0.008750565360542084,2.746810010265494
0.00875096020549615,2.731740042410878
0.008751406841400633,2.7166135920953898
0.008751810672493754,2.701421015720825
0.008752275451078817,2.686152528982532
0.008752701826551634,2.6707981271238967
0.008753096478568256,2.655347600468175
0.00875358611431687,2.639790518843642
0.00875396825216379,2.6241161084067093
0.0087544310031209,2.608313371400671
0.008754876191070404,2.5923709065704834
0.008755350640685,2.5762769724288757
0.008755784568165836,2.56001938329738
0.008756250521140041,2.543585543541858
0.008756710051747607,2.5269623312245106
0.008757164068622147,2.510136097228165
0.008757690266381957,2.493092634931812
0.008758151393531421,2.4758170168520497
0.008758632499189511,2.458293703038665
0.008759157017168562,2.44050637520453
0.00875963594047191,2.4224378400107267
0.008760146462951646,2.4040700814166778
0.008760672454246277,2.3853840664835078
0.008761232541289021,2.366359717558373
0.008761748594736551,2.3469757483848044
0.00876229063369005,2.3272096917546126
0.008762857210542596,2.3070376700813098
0.008763481457443878,2.286434328527169
0.00876399232115943,2.2653725450154076
0.008764692012727004,2.2438237117008653
0.008765294629252685,2.221756877977588
0.008765879836340584,2.199139183852921
0.008766559976341015,2.1759354463084275
0.008767189571688871,2.152107702988962
0.00876785922324863,2.1276153182749056
0.008768644761324662,2.102414513639485
0.00876931360596045,2.076457782085494
0.008770060483415776,2.049694139225585
0.008770819848267442,2.02206812959722
0.008771620787350831,1.9935196607317014
0.008772448859386217,1.9639833475012387
0.008773336969316703,1.93338799433733
0.008774180499806383,1.9016557143365775
0.008775115689828916,1.8687015374224998
0.008776074502984899,1.8344320363392184
0.008777088054401694,1.7987446087146095
0.008778133183425019,1.7615261037316214
0.008779260819969381,1.7226515817176602
0.008780344546030494,1.681982373185871
0.008781580185410531,1.6393648344628404
0.008782810587608325,1.5946272353908229
0.008784093741939003,1.5475778994192737
0.008785481135944906,1.4980018206426307
0.008786947529119904,1.4456568673915053
0.008788517873540735,1.3902695700190628
0.008790164191691208,1.3315296657810693
0.008791907981039127,1.2690838699746685
0.00879377250338198,1.2025280210402458
0.008795778750534389,1.1313975436975214
0.008797872690345376,1.055155543423203
0.008800215274539891,0.9731787907682174
0.008802642017658013,0.8847382935171462
0.008805375163881912,0.7889776797889092
0.008808233440628088,0.6848818952593034
0.008811457241484244,0.5712410315614287
0.008814931906697021,0.44659874280041745
0.00881875045441316,0.3091880011033812
0.008822995817323487,0.15684268577213745
0.008827744220262224,-0.01312186627110723
0.062165744519562915,-0.014847256642624984
0.11549457135844554,-0.014846105557111855
0.1683347709781089,-0.014844910528753807
0.22072489305476772,-0.01484387688809452
0.3655755073672566,0.4324003452439493
0.4101350517530477,0.4381577714188527
0.375563741336331,-0.014840450713196951
0.4265173244902922,-0.014839479666379773
0.477198052205698,-0.014838257464827365
0.5276388344379037,-0.014837187354855175
0.5778720581854582,-0.014836150349186727
0.6279295841962413,-0.01483501288721012
0.6778428103551963,-0.014833897193780032
0.7276427952089344,-0.014832733294976475
0.7773603041915917,-0.014831755927912749
0.8270259213729619,-0.01483080622617905
0.8766700916950425,-0.014829580308232782
0.9263232048003699,-0.01482858936414777
0.976015673809671,-0.01482749177924525
1.0257780038028246,-0.014826281384081597
1.0756408955362713,-0.014825277628393696
1.1256352603572837,-0.014824159673019643
1.1757923704992492,-0.014823136910544932
1.226143859840732,-0.014821974248546255
1.2767218998414884,-0.014820910818038602
1.3275592030455092,-0.014819913335392787
1.3786891214282115,-0.014818873147246059
1.4301457207734212,-0.014817560741362978
1.4819640564493344,-0.014816506893883918
1.5341799399325593,-0.014815304626582648
1.586830357670785,-0.014814177912227056
1.6399534268343023,-0.014813204612122544
1.6935884087223017,-0.01481200859079479
1.7477761207709914,-0.014810819032066824
1.8025588639964751,-0.014809676537752559
1.8579805107271814,-0.01480832890626571
1.9140870018782823,-0.01480723851665422
1.9709259147101177,-0.014805874444273392
2.0285474016149796,-0.014804807632713857
2.0870035592270146,-0.014803546416761293
2.1463492532785096,-0.014802142296870713
2.206642200318811,-0.014800768470089043
2.2679431228289846,-0.014799511211974092
2.330315894380201,-0.01479815092677672
2.3938281273790385,-0.01479677246536193
2.4585513699956203,-0.014795486419723503
2.5245611691257395,-0.014793931759873757
2.5919382147557704,-0.014792611056797522
2.6607677256985043,-0.01479108848332844
1.6313228096170316,1.6549894405130183
1.6313234281757225,1.6983205099583634
1.631323987575262,1.7394905038376554
1.6313245753126155,1.7786804445234354
1.6313251134800915,1.8160522575128617
1.6313255742931916,1.851750985478292
1.631326058330739,1.885906846596355
1.6313265206286953,1.9186374065160856
1.6313269952861233,1.9500488495670345
1.6313273788243834,1.980237569123323
1.6313277973720433,2.0092909043968006
1.631328156711926,2.0372886389939016
1.6313285657347685,2.064303406971202
1.6313289485209892,2.0904018500471944
1.6313292470742429,2.115645056554882
1.6313296740443186,2.1400889162545518
1.6313299395894614,2.163785330627875
1.6313302890131716,2.1867817231270927
1.63133059118969,2.2091222403085498
1.6378395846887104,2.225837892019383
1.6665748705553158,2.225837521834649
1.6966976142404504,2.22583708943494
1.7283305844122916,2.2258366207784226
1.7616110782845578,2.2258361712422055
1.796693382565112,2.2258356817278364
1.8337512107669667,2.225835143957551
1.8729809156802828,2.225834583378375
1.914605410079584,2.2258340117965583
1.9588789235579718,2.2258333761464497
2.0060924084549163,2.2258327120366057
3.7087829091282174,1.399900178115783
3.7087817952712356,1.4616108597550785
3.7087804695111806,1.5222975769034133
3.708779217942146,1.5820217186740602
3.708777975900341,1.640841746790163
3.708776751951592,1.6988132418725979
3.708775604751298,1.7559891495932687
3.7087743756736304,1.8124200921789766
3.7087732990042745,1.868154337574818
3.708772255125792,1.92323825438612
3.7087711263050753,1.9777163391485668
3.708769922763888,2.0316313371290757
3.708768900570749,2.0850243687264056
3.7087677439471203,2.137935284232414
3.7087668111096117,2.1904024604636274
3.7087655983859933,2.2424632949711376
3.708764676996326,2.2941538795355387
3.708763429679184,2.345509583280265
3.708762452532445,2.396564686133781
3.708761500111964,2.4473528544863
3.7087604709141266,2.497907044826871
3.7087594522198133,2.5482596000962285
3.7087582833068624,2.598442385418467
3.7087572986873996,2.6484868025709285
3.7087561655530634,2.698423964000236
3.708755331020952,2.748284674131372
3.7087541321819066,2.7980995906641426
3.7087531888403227,2.847899223841433
3.708752263541434,2.8977140673967408
3.708751215062783,2.947574639956442
3.7087499937220727,2.9975115680414186
3.708749106632332,3.0475557062323673
3.7087479373450964,3.0977381004896936
3.708747103238286,3.148090236116107
3.7087460550512557,3.198643909798924
3.7087449447778438,3.24943148770064
3.708743875873216,3.3004859266741087
3.7087428613168028,3.351840849972364
3.708741776558684,3.4035306209767295
3.708740772908848,3.4555905181525026
3.708739515682077,3.5080566774174806
3.708738510664355,3.5609664969626893
3.7087374017386168,3.6143583542939295
3.7087362782118705,3.6682720325763434
3.590030428686893,3.685230508272313
3.432643119841025,3.6852267417579174
3.290861108000737,3.685223236283891
3.1623987777444618,3.6852201776811855
3.0453944840797815,3.6852173108824835
2.938318154837114,3.6852146855731314
2.839900050083854,3.685212362152307
2.7490769460706757,3.685210099258599
2.6649532340099205,3.685208107934197
2.5867675974671194,3.6852062171177575
2.5138696505189175,3.6852044142492755
2.445700389559937,3.6852028040619906
2.3817760681884472,3.6852012527334144
2.321676536528119,3.685199780855861
2.2650349021547096,3.6851984201347183
2.2115292072462758,3.6851971328413
2.160875848967411,3.685195895197155
2.112824080398144,3.6851947407967955
2.0671511670419482,3.685193610523147
2.0236588578670682,3.685192579398788
1.982169676299797,3.68519152274155
1.9425248486748252,3.6851906088098327
1.9045811720188492,3.685189683338083
1.8682097515270595,3.68518882096653
1.833293858099863,3.685187968546591
1.7997276777579212,3.6851871071331157
1.7674151846809916,3.6851863785212835
1.7362685403269582,3.6851856042606017
1.7062077547251517,3.685184842016818
1.6771595880966248,3.6851841353509163
1.6490568352421344,3.6851835113667994
1.6218375611797737,3.6851828225104772
1.595444920788804,3.68518215180345
1.5698264292267758,3.6851815603124516
1.544933429415868,3.6851809529596764
1.5207209546199012,3.685180368238493
1.497147223529402,3.6851797782772793
1.4741734485769582,3.6851792307386324
1.4517634411379885,3.6851786797961275
1.429883509811158,3.6851781788547657
1.4085020942438011,3.6851776633613262
1.387589680820519,3.685177106824947
1.3671186808601794,3.6851766194251585
1.3470631025703281,3.685176173608027
1.3273984583542073,3.6851756663878867
1.3081018092586747,3.6851752387958308
1.2891513587189827,3.685174747507377
1.2705266445499512,3.6851743291273884
1.2522081601228532,3.685173844814879
1.234177535785542,3.685173438394102
1.2164172122013743,3.6851730112457086
1.198910520893702,3.685172554958326
1.181641608776544,3.68517215754964
1.1645952670423856,3.6851717227499643
1.1477570180195897,3.685171352647653
1.1311129157532978,3.6851709432773183
1.114649610083825,3.6851705056786885
1.098354284549368,3.685170148974858
1.0822145247665151,3.685169770110998
1.0662183727613739,3.685169369833863
1.0503542606354408,3.6851689667480847
1.034610966831441,3.6851685646306307
1.0189775987732979,3.6851682337168485
1.0034435104648833,3.6851678382369966
0.987998353489923,3.6851674646864208
0.9726319853634565,3.685167086599927
0.9573344667173477,3.685166696011356
0.9420960399830778,3.685166375620489
0.9269070744567945,3.6851660130922643
0.9117580764394063,3.685165606272681
0.896639655861498,3.685165271435993
0.8815424844754735,3.6851648919041264
0.8664572953480979,3.685164538891479
0.8513748472385626,3.6851641765235774
0.8362859077217026,3.685163782174579
0.8211812266006407,3.685163405762942
0.8060515146989988,3.6851630486898923
0.7908874205655486,3.685162720067914
0.7756795189316519,3.685162313169576
0.760418256064959,3.685161955241604
0.745093962259634,3.685161583769633
0.7296967997035875,3.685161233372394
0.7142167603779737,3.6851608469988664
0.6986436164625729,3.68516043979929
0.6829668892378236,3.6851600830580646
0.6671758581708414,3.6851597117235424
0.6512594900597307,3.6851593395779196
0.635206435651896,3.6851589212649785
0.6190049423983456,3.685158559667304
0.6026429159129125,3.6851581339171213
0.5861077643670557,3.685157730701009
0.5693864454128448,3.6851573251646386
0.5524653832882818,3.685156917905244
0.5353304331176596,3.6851564965978456
0.5179668028432056,3.6851561059714637
0.5003590577177786,3.6851556908866208
0.4824910184574988,3.6851552143883106
0.4643456194533013,3.6851548200281536
0.4459050578126486,3.6851543365398376
0.42715042677313164,3.685153918555291
0.40806191786419505,3.685153435405273
0.3886184798231526,3.6851529820607887
0.36879792360274893,3.6851524747768263
0.34857663740420697,3.685151978004719
0.4991594565038785,3.4087345840910173
0.5044451206108412,3.378264806344763
0.5030073211006381,3.3596374477242383
0.49936045134464313,3.3450909090919354
0.4944155835290625,3.3329353352038553
0.4885230039601352,3.3224542734528537
0.4818393724348879,3.313271137614922
0.47442843785861344,3.305169363593134
0.4662961142958131,3.2980249593759003
0.4574021389279053,3.29177824923114
0.44765798259609885,3.286425629653885
0.43691199309795836,3.2820258779920066
0.42491228702372763,3.278727435269993
0.4112169532616364,3.276841959916908
0.3949322613261681,3.2770681443655016
0.37355268826091287,3.281509099631592
0.008726922342047638,3.596345600727077
0.008727635262952615,3.569579307721111
0.008728323156348416,3.54362014394011
0.008729058704308956,3.518416891365362
0.008729795571266297,3.4939222706852933
0.008730448460795182,3.470092495248308
0.008731013846228541,3.4468868506413255
0.008731729462162607,3.424267302193279
0.00873228421945027,3.402198802122305
0.008732889370343555,3.380648285672015
0.008733530097030817,3.359584999026931
0.008734049160724844,3.338980232332119
0.00873461470885828,3.3188068618399993
0.008735190776305801,3.299039530956027
0.008735723500806869,3.279654388378067
0.008736244802237003,3.260628907802368
0.00873677815659224,3.2419418300115215
0.008737302416746084,3.223573075275282
0.008737776886466264,3.205503632885289
0.00873828518900066,3.187715411432049
0.008738750897601788,3.170191288430712
0.008739258385734194,3.152914897358642
0.008739721621161323,3.135870698771228
0.008740164238415726,3.1190438047427533
0.008740675474253279,3.102419947534359
0.008741083576259245,3.085985534079276
0.008741538749513,3.069727403727755
0.00874202511264921,3.0536329456359415
0.008742438949540965,3.037690021106386
0.00874290516743581,3.0218868422953813
0.008743346956332276,3.006212048808201
0.008743749504979137,2.9906546025452254
0.008744197716946456,2.9752037538895593
0.00874462235944451,2.959849060355699
0.00874501594677779,2.9445803124475223
0.008745477019843073,2.9293875055702108
0.008745901013379132,2.9142608555621314
0.00874632233889272,2.899190724250357
0.008746727008204891,2.884167620180573
0.008747162647684381,2.869182164141184
0.008747553068571112,2.8542250777189118
0.008747990343633605,2.83928714372699
0.008748373664429043,2.824359198731402
0.008798652573165366,0.8184561341029486
0.008798113217587833,0.7685383618954115
0.00879944251409226,0.718587289032806
0.00880095403981418,0.6685722720543003
0.008802547346010048,0.6184625059738671
0.008803815177967245,0.568226918170795
0.008805486911021898,0.5178342182480216
0.008806839177257775,0.467252596638608
0.008808335572066728,0.4164498908361477
0.42246079566376027,0.431736406841434
0.44356726030368154,0.39160104544762453
0.008812935933188548,0.2623842443145199
0.008814353456283897,0.21036260306617915
0.008815867115189668,0.15794872209606492
0.008817461802842708,0.10510568895873895
0.008819028336141344,0.05179542756984179
0.0088206755465432,-0.002021336683530217
0.14343057557393202,-0.014897346215961949
0.3033366745744206,-0.014893653214371527
0.44702244113685596,-0.014890359166289446
0.5769124057067279,-0.014887401827061164
0.6949714375394169,-0.014884707442686551
0.8028087020377286,-0.014882223974898467
0.9017546729386956,-0.01487992659370263
0.992918844472277,-0.014877877148327223
1.077234376647364,-0.014875941268592707
1.1554911870197284,-0.014874127796476122
1.2283626321315875,-0.01487246870524106
1.2964264629649496,-0.0148709095275813
1.360181062316232,-0.014869416537545588
1.4200584671099163,-0.014868074999111247
1.4764356058142083,-0.014866751486328433
1.5296421662876718,-0.01486553921658662
1.5799683571834857,-0.014864360809509036
1.6276702402886187,-0.014863274145547112
1.6729749146358397,-0.014862255235712274
1.7160844630487369,-0.014861244907680593
1.7571791068418532,-0.014860314195699664
1.7964203581494884,-0.014859450353795434
1.8339534036193712,-0.014858562819612509
1.8699088577501852,-0.014857720374171657
1.9044047369615182,-0.014856986314512377
1.9375481740013163,-0.014856223673333502
1.9694362729929118,-0.014855469498046947
2.0001574683572096,-0.014854732636292334
2.029792397533867,-0.014854084644605692
2.058414992325466,-0.014853411493876534
2.086092861385449,-0.014852760699081924
2.1128881565522306,-0.014852122748128527
2.138857998702992,-0.014851581861514807
2.1640552770557804,-0.01485097104891786
2.1885285683856073,-0.01485047283001173
2.2123231239550245,-0.014849914006675458
2.2354806922133026,-0.014849396875005638
2.2580402302864933,-0.01484879158841601
2.2800377305405037,-0.014848335341812513
2.3015070263547157,-0.014847865427851215
2.322479600517669,-0.0148473774590685
2.3429848827707276,-0.014846895761278178
2.3630504625816893,-0.014846419392387955
2.382702198652367,-0.0148460045401545
2.401964501402245,-0.014845524839925073
